complain_id,complain_date,customer_id,appliance_id,engineer_id,labour_hours,travel_hours
17950,2019-07-03,942,131,23,3,18
17951,2018-04-25,488,145,33,19,7
17952,2018-07-09,200,130,23,18,6
17953,2018-12-30,718,18,19,3,16
17954,2018-01-03,234,132,30,13,7
17955,2019-02-19,452,123,41,18,10
17956,2019-12-03,388,144,1,3,6
17957,2018-12-01,954,24,5,15,3
17958,2018-02-07,376,59,39,12,13
17959,2019-09-17,212,31,43,7,14
17960,2019-03-01,279,82,1,2,10
17961,2019-06-13,383,118,20,6,13
17962,2019-10-18,284,100,25,1,18
17963,2018-07-02,483,82,32,1,17
17964,2018-03-27,328,106,31,18,7
17965,2018-02-03,770,138,20,16,13
17966,2019-02-04,525,78,41,15,16
17967,2019-08-25,44,105,3,13,5
17968,2018-01-18,77,142,10,20,7
17969,2019-12-30,434,46,31,13,16
17970,2019-06-15,957,80,21,3,1
17971,2018-06-18,776,1,18,5,8
17972,2019-05-20,226,73,38,1,12
17973,2018-04-23,4,40,16,8,9
17974,2019-07-08,395,74,29,19,9
17975,2018-07-14,868,61,22,3,14
17976,2019-06-13,472,84,36,1,8
17977,2019-08-31,927,25,37,17,17
17978,2019-10-18,71,59,46,11,12
17979,2019-10-13,105,43,38,18,9
17980,2019-09-27,571,58,15,7,2
17981,2018-02-18,987,72,29,12,13
17982,2018-11-11,586,26,40,19,15
17983,2019-11-13,865,126,2,6,6
17984,2019-05-12,698,77,1,3,19
17985,2018-10-05,1,126,49,8,14
17986,2018-10-03,783,127,42,3,13
17987,2018-10-08,984,131,42,1,9
17988,2018-03-21,122,5,32,8,17
17989,2019-09-16,983,2,12,14,7
17990,2018-12-04,41,108,40,7,9
17991,2019-10-12,766,49,46,14,5
17992,2019-03-27,701,127,49,20,15
17993,2018-01-01,480,58,48,18,9
17994,2018-06-16,104,91,25,9,14
17995,2018-01-27,661,68,15,5,20
17996,2019-10-03,244,44,30,7,7
17997,2018-01-03,304,70,1,12,18
17998,2018-09-26,879,39,33,18,12
17999,2018-03-16,405,106,16,5,3
18000,2018-08-06,435,76,14,4,7
18001,2019-04-20,18,79,11,5,14
18002,2019-09-25,996,143,7,8,19
18003,2019-10-28,434,56,5,13,4
18004,2018-12-20,472,45,3,12,6
18005,2019-12-18,874,133,6,20,7
18006,2018-11-01,50,14,7,20,2
18007,2018-09-19,788,45,45,7,19
18008,2019-05-18,8,101,28,18,18
18009,2018-12-21,776,80,44,4,7
18010,2018-08-18,990,1,10,2,2
18011,2018-04-22,222,80,11,11,13
18012,2019-08-02,594,67,41,19,5
18013,2019-11-30,527,126,18,13,5
18014,2018-11-17,207,129,42,9,16
18015,2018-04-09,253,89,43,5,20
18016,2018-02-01,27,25,26,6,8
18017,2018-11-17,646,130,12,5,7
18018,2018-03-23,391,119,50,17,14
18019,2018-03-06,392,109,36,14,15
18020,2019-08-03,969,108,37,5,19
18021,2019-04-29,29,91,1,2,4
18022,2018-04-11,581,122,34,15,2
18023,2018-02-01,48,134,14,17,11
18024,2019-12-25,560,4,20,11,2
18025,2018-10-27,596,9,46,9,17
18026,2019-06-21,623,92,18,1,6
18027,2018-12-24,753,32,46,18,8
18028,2018-04-03,496,41,2,11,10
18029,2019-02-28,625,103,4,9,13
18030,2018-02-02,893,136,25,14,18
18031,2018-08-28,413,85,41,10,9
18032,2018-04-20,59,139,5,6,15
18033,2018-09-25,254,4,4,15,11
18034,2019-12-13,93,30,42,2,20
18035,2018-08-03,131,77,2,11,5
18036,2019-12-31,38,118,48,8,4
18037,2019-02-11,219,22,20,14,16
18038,2018-02-06,55,86,14,8,17
18039,2019-10-29,748,23,3,19,12
18040,2018-02-20,330,119,32,10,8
18041,2019-04-07,652,121,41,5,6
18042,2019-11-12,484,69,9,16,10
18043,2019-06-03,404,32,50,15,4
18044,2018-05-16,941,101,38,2,10
18045,2019-10-21,119,109,6,6,13
18046,2018-10-01,709,114,31,14,14
18047,2018-04-18,399,35,38,6,3
18048,2019-01-17,68,115,33,10,6
18049,2019-05-29,225,116,15,12,13
18050,2018-04-23,434,131,28,12,11
18051,2018-03-12,276,31,19,19,6
18052,2018-03-09,425,39,31,9,5
18053,2019-07-27,722,27,39,18,9
18054,2019-01-22,496,107,43,4,19
18055,2018-07-04,408,92,1,19,7
18056,2018-03-16,353,100,19,8,19
18057,2019-10-01,483,139,40,6,7
18058,2019-05-27,525,96,49,5,13
18059,2019-06-17,804,81,17,14,12
18060,2019-07-14,406,79,42,1,2
18061,2018-05-13,608,81,8,12,19
18062,2018-06-17,304,129,44,14,8
18063,2018-01-30,641,39,8,20,13
18064,2018-07-13,19,18,28,4,11
18065,2018-01-11,708,119,23,12,6
18066,2019-01-03,905,23,38,7,20
18067,2019-10-20,893,20,17,7,3
18068,2019-08-31,236,98,12,3,15
18069,2019-03-29,884,21,27,15,5
18070,2019-07-29,614,8,22,13,14
18071,2019-11-29,140,94,3,20,4
18072,2018-08-11,508,131,30,16,18
18073,2019-01-19,8,33,20,6,15
18074,2018-02-26,965,89,39,8,18
18075,2019-04-25,438,82,22,18,8
18076,2018-08-26,23,104,11,13,20
18077,2018-08-09,12,119,48,14,2
18078,2018-12-14,535,3,11,4,12
18079,2019-02-23,614,127,25,10,9
18080,2019-06-28,36,46,37,7,18
18081,2018-12-20,868,56,12,1,16
18082,2019-12-01,932,124,37,10,3
18083,2019-06-20,640,108,50,7,9
18084,2019-04-09,72,134,38,10,10
18085,2019-10-27,235,65,7,18,19
18086,2018-03-25,165,81,46,10,4
18087,2018-01-12,597,109,39,5,13
18088,2018-03-01,26,37,6,18,10
18089,2018-03-30,334,91,44,8,1
18090,2018-06-30,187,129,1,1,15
18091,2019-11-29,872,99,5,6,6
18092,2018-03-20,738,98,15,10,1
18093,2018-05-26,791,34,26,19,14
18094,2019-09-19,607,22,9,9,4
18095,2018-09-04,989,72,35,17,10
18096,2018-12-15,504,10,18,19,4
18097,2018-07-07,493,56,24,4,12
18098,2018-07-08,66,96,26,11,4
18099,2018-04-19,646,32,10,1,4
18100,2018-01-12,357,60,40,5,8
18101,2019-03-30,476,143,18,11,17
18102,2019-09-30,776,144,24,18,14
18103,2019-07-26,176,63,36,4,4
18104,2018-04-24,140,48,30,18,1
18105,2019-04-22,419,138,43,15,7
18106,2018-09-03,280,76,29,4,19
18107,2018-07-14,527,77,4,1,17
18108,2019-01-06,458,63,23,20,1
18109,2018-01-07,345,109,14,14,2
18110,2018-02-18,369,6,40,6,18
18111,2018-07-20,954,22,12,18,6
18112,2018-11-30,13,70,9,13,5
18113,2018-06-04,304,119,26,1,13
18114,2018-11-01,621,41,34,12,1
18115,2019-07-06,384,26,8,7,9
18116,2018-04-23,171,112,10,2,11
18117,2018-01-16,983,94,50,18,17
18118,2018-05-15,338,46,10,11,3
18119,2018-05-10,551,27,22,3,13
18120,2018-12-21,80,84,1,18,1
18121,2018-07-25,381,118,14,9,19
18122,2019-10-10,454,145,39,11,8
18123,2019-06-23,647,84,22,2,2
18124,2018-11-20,772,21,27,19,20
18125,2019-11-26,45,51,34,16,6
18126,2018-02-08,877,122,25,4,8
18127,2019-01-08,939,61,44,20,1
18128,2018-08-18,246,42,38,6,5
18129,2018-03-27,127,123,14,11,4
18130,2019-09-13,913,89,48,16,4
18131,2019-11-25,711,123,9,20,6
18132,2019-02-20,555,77,44,10,8
18133,2018-07-28,401,17,20,10,3
18134,2019-06-18,910,101,7,10,11
18135,2018-04-16,504,76,42,14,15
18136,2018-03-28,800,112,47,7,4
18137,2019-09-09,910,53,29,10,3
18138,2018-07-18,852,28,45,18,10
18139,2019-09-04,696,93,22,19,1
18140,2018-08-02,931,6,9,7,18
18141,2018-06-08,808,128,40,1,13
18142,2018-06-15,445,91,42,16,19
18143,2018-09-19,257,19,20,4,13
18144,2019-06-17,567,137,26,10,11
18145,2018-04-20,344,136,36,2,15
18146,2018-05-31,185,6,24,14,10
18147,2019-08-14,367,91,3,19,18
18148,2019-01-28,796,124,48,2,19
18149,2019-08-06,541,113,4,18,9
18150,2018-08-19,137,28,47,16,18
18151,2018-09-13,868,105,46,6,19
18152,2019-06-27,684,11,30,18,10
18153,2018-02-15,221,141,43,5,11
18154,2018-06-02,793,53,49,6,16
18155,2018-06-28,954,66,22,11,3
18156,2019-05-10,977,61,46,4,3
18157,2018-08-22,966,97,3,15,17
18158,2018-09-19,703,94,2,14,1
18159,2019-06-07,215,126,49,3,10
18160,2019-06-10,683,139,12,20,15
18161,2019-02-14,865,114,44,6,3
18162,2019-07-24,556,41,14,4,14
18163,2019-06-10,974,95,5,16,1
18164,2018-10-05,202,93,34,6,20
18165,2018-07-15,784,134,1,1,4
18166,2019-01-11,969,110,32,11,18
18167,2019-06-01,13,36,15,9,19
18168,2019-10-29,132,7,15,2,6
18169,2018-12-23,888,55,45,5,3
18170,2019-02-15,167,105,28,2,10
18171,2019-09-03,463,75,34,4,15
18172,2018-11-18,674,141,24,1,17
18173,2019-01-09,996,68,5,12,1
18174,2018-12-31,492,42,22,4,8
18175,2018-03-31,125,15,22,9,2
18176,2018-08-27,547,116,15,18,14
18177,2019-09-20,535,56,21,6,12
18178,2019-12-08,932,19,20,5,10
18179,2019-05-11,437,11,30,7,19
18180,2019-10-09,566,127,1,17,15
18181,2018-05-16,892,85,46,4,15
18182,2019-09-27,933,103,37,19,11
18183,2019-07-12,840,136,20,16,8
18184,2018-04-14,666,34,13,11,2
18185,2018-06-14,145,53,33,15,15
18186,2018-12-17,21,1,48,3,9
18187,2019-09-16,356,52,33,5,12
18188,2018-08-31,279,119,11,20,11
18189,2019-03-10,588,40,3,3,6
18190,2018-11-10,136,5,21,2,17
18191,2018-01-09,272,72,29,10,19
18192,2019-07-25,208,70,35,14,6
18193,2019-07-09,126,103,2,7,2
18194,2019-03-19,779,15,47,9,19
18195,2018-11-06,869,4,46,16,3
18196,2019-07-03,432,90,23,18,8
18197,2018-11-21,495,85,15,19,13
18198,2018-06-30,476,99,33,11,2
18199,2018-05-26,770,88,45,13,5
18200,2019-09-14,182,144,46,8,6
18201,2019-06-27,844,86,27,4,12
18202,2019-01-30,118,54,44,7,5
18203,2018-12-06,108,65,26,16,18
18204,2018-02-08,917,89,32,15,12
18205,2019-11-23,200,140,2,12,1
18206,2019-03-03,577,145,18,9,10
18207,2018-06-11,363,83,30,13,5
18208,2018-08-29,36,64,39,7,12
18209,2019-03-02,469,52,49,9,17
18210,2019-12-31,283,110,37,19,9
18211,2019-09-28,260,96,35,11,14
18212,2018-05-31,490,87,4,1,10
18213,2019-08-16,151,12,16,8,3
18214,2019-11-30,489,103,23,12,16
18215,2019-06-21,98,91,19,11,2
18216,2019-03-30,617,63,47,15,11
18217,2018-04-30,911,124,19,2,10
18218,2019-10-26,205,68,50,9,16
18219,2018-08-16,628,28,10,12,12
18220,2019-11-11,873,133,12,11,15
18221,2018-10-05,131,74,44,15,12
18222,2019-10-26,721,82,48,3,10
18223,2018-07-24,796,136,44,5,7
18224,2019-09-29,563,104,39,19,15
18225,2018-04-01,354,57,17,11,11
18226,2019-07-12,378,93,17,4,6
18227,2019-06-26,571,132,15,3,6
18228,2018-08-10,395,100,5,20,2
18229,2018-01-24,790,96,34,1,2
18230,2018-03-21,980,68,21,20,4
18231,2019-08-11,473,40,15,8,12
18232,2019-05-21,61,41,34,6,19
18233,2018-05-13,167,124,31,18,10
18234,2018-06-12,126,129,22,10,13
18235,2018-03-11,10,143,17,13,1
18236,2019-10-16,369,25,8,1,20
18237,2019-06-09,913,15,7,17,10
18238,2018-06-10,848,6,48,9,8
18239,2019-06-05,750,30,39,16,7
18240,2019-05-17,781,43,8,14,5
18241,2018-06-21,947,93,3,13,12
18242,2018-03-01,130,143,19,12,4
18243,2018-08-27,76,15,36,11,17
18244,2019-07-01,794,134,44,8,2
18245,2018-03-03,36,136,5,15,17
18246,2018-12-20,679,48,21,10,9
18247,2019-05-29,743,115,17,7,15
18248,2019-11-27,802,19,16,2,6
18249,2018-06-12,502,108,30,9,2
18250,2019-01-05,627,115,45,16,1
18251,2018-04-19,579,81,44,15,19
18252,2019-02-28,563,39,45,1,17
18253,2018-12-17,304,23,10,3,15
18254,2019-04-03,912,54,27,19,1
18255,2019-09-29,865,106,44,8,14
18256,2018-05-28,525,137,20,2,2
18257,2019-08-10,267,46,3,2,5
18258,2019-06-12,994,97,46,20,13
18259,2019-07-20,212,133,14,6,10
18260,2019-05-09,468,58,7,15,20
18261,2019-07-04,452,132,8,14,7
18262,2018-02-03,644,76,37,13,11
18263,2019-09-30,431,103,23,19,8
18264,2019-03-29,582,29,8,4,18
18265,2019-05-05,701,4,30,9,11
18266,2019-01-18,599,68,7,14,12
18267,2018-05-12,60,13,8,13,3
18268,2018-05-18,982,14,23,12,15
18269,2019-04-29,562,101,21,5,2
18270,2018-12-10,883,25,7,13,20
18271,2019-01-07,20,115,46,10,3
18272,2019-09-27,797,22,17,2,18
18273,2018-02-02,426,143,15,5,14
18274,2018-05-11,253,75,30,8,8
18275,2018-04-28,550,82,13,11,4
18276,2018-09-22,939,3,9,19,1
18277,2019-12-09,553,9,5,5,1
18278,2019-04-23,206,29,36,11,20
18279,2018-07-11,672,109,25,2,18
18280,2018-11-28,642,56,35,9,14
18281,2018-10-14,832,24,33,4,7
18282,2019-05-05,877,130,3,17,19
18283,2019-04-28,460,45,28,20,2
18284,2018-12-11,98,76,14,17,15
18285,2019-05-02,798,139,23,14,20
18286,2018-08-26,639,69,19,19,14
18287,2019-06-29,266,121,13,15,5
18288,2019-10-29,784,24,33,14,13
18289,2018-11-21,571,85,43,20,2
18290,2018-03-24,937,15,18,4,10
18291,2019-11-23,817,27,20,4,13
18292,2019-12-01,951,91,32,13,2
18293,2018-10-23,440,112,33,9,19
18294,2018-10-29,372,43,41,8,15
18295,2018-10-09,762,11,4,13,14
18296,2018-11-25,558,27,24,18,16
18297,2019-03-01,66,64,23,16,9
18298,2018-02-05,488,74,39,14,13
18299,2018-09-04,204,125,1,17,20
18300,2018-04-29,270,140,12,2,9
18301,2018-03-27,34,60,29,19,18
18302,2018-01-24,153,91,9,3,11
18303,2019-03-14,727,117,45,5,15
18304,2018-05-25,536,33,26,20,7
18305,2019-08-27,880,22,17,12,4
18306,2019-03-01,255,82,34,19,6
18307,2019-03-05,259,27,50,17,5
18308,2019-11-10,864,20,13,18,1
18309,2018-08-18,445,69,24,6,7
18310,2019-09-07,838,16,48,1,11
18311,2018-09-18,447,125,32,6,18
18312,2019-05-09,214,67,43,19,15
18313,2019-06-30,716,109,28,8,11
18314,2019-02-05,761,77,16,4,20
18315,2018-12-26,815,125,33,13,9
18316,2019-05-27,4,128,21,4,7
18317,2018-07-08,572,43,13,17,6
18318,2019-02-07,743,26,10,20,16
18319,2019-12-16,209,14,14,5,16
18320,2019-02-12,723,95,2,20,1
18321,2019-08-18,826,15,43,17,19
18322,2019-03-10,947,39,11,15,6
18323,2019-05-21,707,106,14,9,11
18324,2019-11-24,873,143,14,11,8
18325,2019-03-24,304,109,35,10,10
18326,2018-06-12,168,17,5,2,18
18327,2019-12-30,534,43,27,7,5
18328,2018-07-27,169,109,29,11,2
18329,2018-06-30,471,101,27,13,17
18330,2019-12-08,225,3,47,12,8
18331,2019-03-21,893,60,50,11,13
18332,2019-06-05,853,34,8,16,1
18333,2019-01-16,156,76,16,16,5
18334,2019-04-20,821,114,23,6,15
18335,2019-01-04,803,71,32,14,8
18336,2018-02-19,644,86,13,3,10
18337,2018-09-06,195,11,12,16,13
18338,2019-02-26,411,65,32,10,3
18339,2019-06-05,505,3,14,13,7
18340,2018-11-13,670,107,17,11,7
18341,2019-11-20,492,37,4,17,18
18342,2018-02-02,741,130,31,13,3
18343,2018-06-24,841,79,29,20,4
18344,2019-09-17,896,129,5,9,3
18345,2018-06-27,9,133,35,13,13
18346,2018-12-26,136,83,21,12,6
18347,2019-10-20,884,110,4,15,19
18348,2019-01-16,520,97,36,9,12
18349,2019-02-21,554,98,13,18,20
18350,2019-06-30,366,16,47,13,18
18351,2019-05-01,985,28,36,10,1
18352,2018-08-23,862,11,38,2,8
18353,2018-07-19,289,133,5,20,10
18354,2018-01-04,406,91,33,11,20
18355,2018-10-26,450,112,20,1,2
18356,2019-11-05,800,57,7,14,2
18357,2018-06-22,301,73,32,6,18
18358,2018-09-26,143,96,15,6,11
18359,2019-05-08,742,30,46,12,12
18360,2019-05-04,544,27,17,16,10
18361,2019-10-28,475,122,17,10,18
18362,2019-06-13,834,8,27,3,13
18363,2018-08-12,468,8,29,16,19
18364,2018-10-28,293,71,42,9,10
18365,2018-10-23,749,144,49,2,11
18366,2018-12-03,511,33,46,9,4
18367,2018-01-08,159,66,12,7,2
18368,2019-01-16,238,13,24,11,13
18369,2019-02-09,277,109,37,8,18
18370,2018-06-28,604,50,24,8,10
18371,2019-11-18,311,47,39,17,16
18372,2019-10-03,751,90,33,5,10
18373,2018-03-04,894,79,34,3,3
18374,2019-09-21,860,31,22,18,2
18375,2018-03-29,101,48,28,5,18
18376,2018-02-08,413,88,34,20,7
18377,2018-08-16,725,39,44,12,9
18378,2018-09-11,469,56,6,16,5
18379,2018-07-23,489,114,37,13,15
18380,2018-10-20,58,1,31,3,6
18381,2019-01-22,905,121,27,6,10
18382,2019-10-13,516,33,30,15,2
18383,2018-08-17,863,35,33,20,5
18384,2019-08-05,629,113,6,4,15
18385,2018-04-12,804,67,5,8,5
18386,2018-10-01,682,99,38,13,14
18387,2019-02-27,250,85,46,7,1
18388,2018-05-15,725,60,13,2,13
18389,2018-02-06,843,104,37,12,6
18390,2018-10-09,190,28,34,12,14
18391,2019-10-09,791,74,50,14,6
18392,2018-03-15,324,119,49,6,10
18393,2018-08-28,612,43,12,2,9
18394,2018-09-28,234,25,48,6,14
18395,2018-09-15,216,89,13,17,11
18396,2018-11-26,52,38,27,11,19
18397,2018-10-19,371,143,26,19,18
18398,2019-04-03,39,97,50,13,19
18399,2019-08-05,144,55,21,14,17
18400,2018-03-27,731,60,19,18,13
18401,2018-03-15,564,142,25,10,15
18402,2019-09-07,77,130,30,9,13
18403,2019-01-11,1000,83,40,5,12
18404,2019-12-23,550,16,37,15,11
18405,2018-11-05,466,23,8,1,14
18406,2019-03-14,787,70,46,5,18
18407,2018-05-09,514,1,37,17,3
18408,2018-12-05,579,19,31,18,19
18409,2018-02-18,742,50,17,2,3
18410,2019-06-22,265,109,43,9,6
18411,2018-04-16,694,17,28,15,4
18412,2019-04-29,52,22,13,15,19
18413,2019-06-24,97,15,38,7,16
18414,2019-04-25,812,66,13,5,2
18415,2018-12-08,521,112,48,16,17
18416,2019-09-16,901,38,27,6,13
18417,2018-08-06,743,41,16,6,4
18418,2019-11-11,695,52,41,2,1
18419,2018-07-20,547,26,12,2,9
18420,2018-11-15,173,64,44,17,16
18421,2018-10-12,300,98,18,18,15
18422,2019-10-03,7,8,44,6,3
18423,2018-09-30,454,120,30,20,19
18424,2019-02-02,902,64,25,10,20
18425,2018-01-03,749,9,49,19,18
18426,2018-03-25,806,127,1,13,4
18427,2018-04-04,401,52,31,19,10
18428,2019-02-26,106,107,15,9,13
18429,2019-08-09,973,38,48,1,15
18430,2018-01-20,434,48,44,18,10
18431,2018-01-02,673,72,13,8,9
18432,2019-01-14,431,70,35,17,15
18433,2019-04-01,93,70,36,4,2
18434,2019-02-24,315,22,34,9,15
18435,2019-02-27,293,72,47,19,17
18436,2019-05-19,283,14,46,3,13
18437,2018-01-18,240,68,30,20,16
18438,2018-06-01,522,27,12,6,14
18439,2019-11-17,405,90,35,4,10
18440,2018-06-11,53,137,38,11,18
18441,2019-12-21,84,127,9,8,5
18442,2019-08-28,642,53,31,8,12
18443,2018-11-12,836,90,46,15,3
18444,2019-12-03,72,24,17,14,13
18445,2019-07-15,464,62,14,6,3
18446,2018-09-03,221,28,48,7,3
18447,2019-08-13,885,16,1,10,20
18448,2018-12-10,740,94,4,12,15
18449,2018-11-30,734,123,50,18,1
18450,2018-03-13,340,102,30,2,3
18451,2018-12-15,397,7,47,8,6
18452,2018-08-10,106,124,6,16,18
18453,2019-01-09,164,21,40,10,12
18454,2018-06-24,906,53,26,16,17
18455,2019-01-16,549,63,32,15,20
18456,2018-04-22,266,99,26,15,10
18457,2019-05-23,997,101,33,17,3
18458,2019-05-05,522,60,31,15,3
18459,2018-05-02,22,124,30,7,1
18460,2018-09-06,664,135,30,16,9
18461,2019-12-23,891,112,40,9,1
18462,2019-06-27,688,79,46,16,14
18463,2019-11-24,517,43,31,7,17
18464,2018-01-08,218,84,41,20,15
18465,2018-08-12,759,119,36,12,8
18466,2019-03-17,261,107,29,4,4
18467,2019-11-11,962,82,11,19,12
18468,2018-12-15,158,134,8,14,11
18469,2019-12-08,629,62,12,12,10
18470,2019-10-22,820,33,4,3,4
18471,2019-06-09,98,122,27,11,1
18472,2019-05-23,20,2,27,6,11
18473,2018-10-10,767,71,44,17,10
18474,2019-02-25,418,39,29,9,20
18475,2019-02-08,993,80,14,7,2
18476,2019-09-13,690,31,24,13,18
18477,2018-10-10,387,90,6,1,5
18478,2018-10-23,77,90,24,15,1
18479,2019-05-06,45,29,39,4,14
18480,2019-09-18,953,47,41,16,19
18481,2018-07-17,862,3,25,17,20
18482,2018-02-25,975,81,21,4,6
18483,2018-10-09,820,111,28,15,16
18484,2018-05-19,110,73,19,20,16
18485,2019-08-13,280,142,39,7,15
18486,2019-01-14,649,74,16,17,4
18487,2019-10-14,450,107,32,20,11
18488,2018-03-26,126,144,10,11,15
18489,2019-05-26,148,88,2,5,16
18490,2018-11-05,375,111,36,13,10
18491,2018-07-04,815,33,23,3,11
18492,2018-02-14,107,62,22,16,13
18493,2018-02-04,321,63,22,14,14
18494,2018-04-10,238,14,28,20,3
18495,2018-08-22,792,122,19,17,11
18496,2018-08-19,69,21,11,4,2
18497,2019-03-09,638,5,39,6,3
18498,2018-08-14,356,14,43,6,3
18499,2019-04-18,736,135,14,18,8
18500,2018-12-03,830,79,21,3,12
18501,2018-11-06,747,125,35,4,1
18502,2019-02-20,572,100,24,4,14
18503,2018-08-13,771,89,14,9,10
18504,2019-06-14,18,103,28,1,18
18505,2019-10-08,346,140,26,11,13
18506,2018-07-05,419,48,12,14,7
18507,2018-01-02,723,91,35,7,5
18508,2018-10-18,734,48,10,9,12
18509,2018-07-09,461,76,39,1,2
18510,2019-08-14,352,97,39,13,18
18511,2018-09-08,881,63,24,6,7
18512,2019-10-22,328,10,9,1,12
18513,2018-06-23,84,33,21,1,17
18514,2018-03-09,722,111,9,3,10
18515,2018-04-23,92,80,21,17,13
18516,2018-07-21,90,8,34,5,17
18517,2019-01-10,331,141,13,19,3
18518,2019-06-15,278,30,17,7,9
18519,2019-02-05,688,60,2,20,2
18520,2019-08-09,170,14,20,5,16
18521,2019-08-31,269,72,2,14,20
18522,2018-10-06,72,99,35,8,6
18523,2019-09-17,84,45,43,10,6
18524,2019-03-05,146,142,10,6,9
18525,2018-01-17,498,105,11,7,11
18526,2018-10-26,770,26,46,12,14
18527,2019-11-06,248,23,30,11,15
18528,2019-03-04,729,144,22,12,15
18529,2019-11-02,211,39,28,10,5
18530,2019-03-25,318,54,25,9,14
18531,2019-08-14,513,63,9,14,11
18532,2018-04-02,806,143,33,9,1
18533,2019-07-12,509,19,22,9,9
18534,2019-05-01,270,25,21,9,20
18535,2019-12-03,454,56,44,5,13
18536,2019-10-31,814,127,11,14,18
18537,2019-12-02,369,109,36,3,8
18538,2019-10-11,219,49,46,2,14
18539,2018-10-30,865,61,15,13,19
18540,2019-01-21,516,49,35,2,4
18541,2018-07-02,20,20,49,8,15
18542,2019-02-08,781,54,37,14,17
18543,2018-01-31,705,130,19,4,14
18544,2019-06-01,255,84,47,13,14
18545,2019-05-02,690,4,50,14,8
18546,2019-10-11,557,11,30,6,17
18547,2018-07-21,284,44,7,2,8
18548,2019-01-07,412,135,14,8,16
18549,2018-11-19,548,135,47,15,4
18550,2018-03-09,65,80,13,6,3
18551,2018-03-16,90,138,25,10,19
18552,2018-08-10,95,2,41,2,12
18553,2018-09-08,523,37,33,3,13
18554,2019-04-23,912,56,50,15,9
18555,2018-06-24,510,57,46,17,7
18556,2019-03-18,369,138,45,5,18
18557,2018-08-09,884,96,41,19,6
18558,2018-12-23,631,71,27,1,18
18559,2019-06-01,632,78,37,12,18
18560,2018-10-21,104,11,22,20,14
18561,2019-06-06,244,115,26,19,12
18562,2019-07-01,616,132,1,8,14
18563,2019-05-01,581,144,35,18,14
18564,2019-11-27,411,48,30,14,17
18565,2018-03-11,507,58,30,3,15
18566,2018-10-20,939,32,49,11,5
18567,2018-10-12,321,102,35,2,5
18568,2019-03-18,106,128,38,2,12
18569,2019-02-23,318,48,11,12,2
18570,2018-10-19,837,134,21,13,4
18571,2018-04-17,70,104,13,2,16
18572,2018-12-30,855,24,31,10,13
18573,2018-09-12,152,63,9,13,20
18574,2018-05-21,976,104,27,4,19
18575,2018-07-09,601,105,49,14,15
18576,2018-07-01,369,103,19,14,11
18577,2019-10-06,444,90,26,12,15
18578,2018-03-30,688,93,38,10,20
18579,2018-12-04,839,85,6,10,18
18580,2019-03-30,659,77,16,14,13
18581,2018-09-14,209,101,49,13,9
18582,2019-10-10,861,57,6,15,17
18583,2019-09-28,852,101,12,16,15
18584,2019-06-19,586,58,7,17,13
18585,2018-01-20,553,123,29,15,1
18586,2018-02-18,484,107,45,14,5
18587,2018-12-06,349,81,43,2,14
18588,2019-07-24,48,108,37,5,19
18589,2019-07-12,769,112,27,7,3
18590,2019-04-01,365,118,10,18,7
18591,2018-06-17,506,2,7,13,17
18592,2018-10-28,800,13,41,16,16
18593,2019-12-05,73,60,9,14,3
18594,2018-01-05,522,67,19,16,5
18595,2018-09-30,605,138,3,1,2
18596,2018-06-16,209,70,1,9,16
18597,2018-07-11,332,17,47,3,1
18598,2018-02-18,739,135,43,5,18
18599,2018-01-09,184,90,43,11,13
18600,2018-04-08,572,63,10,14,12
18601,2019-11-27,407,3,48,4,6
18602,2019-06-08,913,100,26,1,3
18603,2019-04-27,834,124,33,5,4
18604,2018-12-21,175,143,23,4,15
18605,2018-08-22,914,105,47,8,14
18606,2019-06-10,317,109,40,19,20
18607,2019-07-02,498,95,44,20,3
18608,2018-04-13,485,75,47,6,14
18609,2019-05-24,755,145,37,18,8
18610,2019-07-29,623,99,29,16,17
